Name,City,Address,Lat,Lng
MALIK EASY PAISA SHOP,Pindi Bhattian,KOTSAR HAFIZABAD ROAD,,
ALI MOBILE CENTER,Sheikhupura,"MAIN BAZAR, HAFIZABAD ROAD, JHABRAN",,
al madina general store,Rawalpindi,SHOP # 5Z/ B 247 MUHALLAH HAFIZABAD RWP,,
NASIR VIDEO,Rawalpindi,NASIR VIDEO HAFIZABAD DHOKE HASU RWP,,
Ali Mobile Center,Hafizabad,Waniky Road Hussain Tower Hafizabad,,
Hamayun Mobile,Gujranwala,Bagbhan Pura Chowk Hafizabad Road Gujranwala,,
Ahsan General Store,Hafizabad,Jarryan Wala Hafizabad,,
Ukrama Photo State,Hafizabad,"NA, Opst UBL Bank Purni Kallay Ki Mandi, Hafizabad, NA Hafizabad, Faisalabad",,
Bismillah watch center,Gujranwala,Hafizabad Road Ladhewala warraich,,
MUDASSIR MOBILE CENTRE,Hafizabad,"NA, BY PASS PINDI BHATTIAN, Hafizabad, NA Hafizabad, Lahore G.P.O.",,
Al Karam Mobile Center,Gujranwala,"1, Main Hafizabad Road near Khan Munzal Gujranwala, Gujranwala, N/A Gujranwala, Gujranwala",,
Mehran Mobile,Gujranwala,Hafizabad Road Ladhewala warraich,,
Ranjha Mobile,Hafizabad,"Main Bazar, Jalhan Village, Hafizabad",,
NEW DECENT MOBILE,Hafizabad,"KASSOKI BYPASS, HAFIZABAD",,
New Bismillah General Store,Gujranwala,Hafizabad road Nokhar Adda,,
Ok Mobile Center,Hafizabad,Ali Pur Road Hafizabad,,
Airtel Mobile,Hafizabad,"Gujranwala Road, Hafizabad",,
BHATTI MOBILE,Sheikhupura,HAFIZABAD ROAD JHABRAN,,
KHALID SHOPPING CENTRE,Layyah,ADDA HAFIZABAD GT ROAD KOT SULTAN,,
Rana Mobile,Hafizabad,"Gujranwala Road, Hafizabad",,
Mojahid Mobile center,Hafizabad,College Road;Hafizabad,,
Westal Communication,Gujranwala,Hafizabad Road Baghban Pura Chock Gujranwala,,
Hassan Enterprises,Hafizabad,"Chak Chattha Village, Hafizabad",,
Naz Mobile Center,Hafizabad,"NA, Main Adda Jalal Pur Bhattian, Hafizabad, NA Hafizabad, Faisalabad",,
Waseem Sarwar Easy Load,Hafizabad,"Chak Chattha Village, Hafizabad",,
786 Mobile Shop,Hafizabad,"Vanikay Road, Hafizabad",,
Shakeel General Store,Hafizabad,"Beri Wala Village, Hafizabad",,
Shehzad Mobile,Hafizabad,"Muhalla Qaazipura, Gujranwala Road, Hafizabad",,
Sikander Butt Mobile Center,Gujranwala,"Qadri Darbar Wala Gala Hafizabad Road, Gujranwala, - Gujranwala, Gujranwala",,
Ijaz Clinic,Hafizabad,"Qila Ramkor Village, hafizabad",,
Bismillah Movies & Mobile Center,Hafizabad,Near Lari Adda Gujranwala Road Hafizabad,,
JAVED SWEETS,Hafizabad,"NA, MOH.HASSAN PURA PINDI BHATTIAN, Hafizabad, NA Hafizabad, Lahore G.P.O.",,
Mohsin Mobile shop,Hafizabad,"Muhalla Nawab Colony, Alipur Road,Hafizabad",,
Amir PCO,Hafizabad,"Vanikay Road, Hafizabad",,
AJMAL VIDEO,Rawalpindi,"NA, SHOP# 87 NEAR KHURAM FOLORMILL HAFIZABAD ROAD RWP, Rawalpindi, NA Rawalpindi, Rawalpindi G.P.O.",,
Javed CSC,Hafizabad,Jalal Pur Road Hafizabad,,
Noshahi Pco,Gujranwala,Sadiq Road Near Hafizabad Road Grw,,
Saqib PCO & Mobile,Hafizabad,"NA, Chowk Saraja Pindi Bhattian, Hafizabad, NA Hafizabad, Gujranwala",,
Jinnah Mobile,Hafizabad,Ajniyawala Hafizabad,,
Ibrahim Mobile Center,Gujranwala,Garay Shah Wala Bazar Hafizabad Road Gujranwala,,
Adeel Mobile .///.,Chamb Mor,CHAK # 12 M PO KHAS THE DUNYAPUR LODHRAN,,
Bismillah mobile,Lodhran,Jalal pur mor lodhran,,
Bilal Soda water,Lodhran,Near Zong franchie lodhran,,
Shah G PCo,Lodhran,jalal pur mor lodhran,,
Mashallah mobile,Lodhran,opposit Old DHQ hospital Lodhran,,
AL FALAH PCO t,Danwaran,DANWANRA LODHRAN,,
CHOUDRI COMPUTERS,Lodhran,lahori drink corner po lodhran,,
Abid k/s,Lodhran,shekhan wala lodhran,,
Muneer mobile,Lodhran,Lari Adda Lodhran,,
Unique Mobile,Lodhran,Lari Adda Lodhran,,
Iqbal pco,Chamb Mor,cham mor lodhran,,
UMER FAROOQ K/S,Dunya Pur,"NA, 219 WB DUNYAPUR, Lodhran, NA Lodhran, Lahore G.P.O.",,
Global Mobile,Lodhran,Bukhari chowk lodhran,,
KHICHI MOBILE,Faisalabad,CHAK#106 J.B KHICHI STOP LODHRAN WALA KHICHIYAN FAISALABAD,,
foji PCo,Lodhran,Jalal pur mor lodhran,,
Kohe noor mobile shop,Multan,"na, Shahzad Market Adda Shahnaal Lodhran, Multan, NA Multan, Multan",,
Mustafa PCO 1-1,Adda Permat,ADDA PERMAT LODHRAN,,
Lodhran Sapray Center,Minchinabad,Near MCB Bank Minchinabad,,
Mehboob Zaat pco & Keryana store,Jampur,"NA, Adda Bangla Basant Lodhran Road Dunya Pur, Lodhran, NA Lodhran, Gujrat",,
Al shaikh mobile,Lodhran,Multan road lodhran,,
Arshad Mobile Center_,Dunya Pur,"na, RUKAN PUR STATION DUNYAPUR, Lodhran, NA Lodhran, Lahore G.P.O.",,
Al madina PCo,Lodhran,HWELI Chowk lodhran,,
Ali drink corner,Lodhran,Ghousia chowk lodhran,,
Al Makkah K/S,Lodhran,MAKAN NO 30 GALI NO3 LODHRAN,,
Saeed PCO---,Adda Shahnal,BASTI BELAN WALA CHAK HIMTA PO KHAS LODHRAN,,
Combo Departmental Store 1-1,Chamb Mor,CHAK # 44 M PO JALAN ARAEN ZILA LODHRAN,,
Rehan PCO*,Lodhran,RAJPUT COLONY WARD # 9 MUHALY WALA LODHRAN,,
MAKKAH MOBILE KK,Lodhran,LARRI ADDA LODHRAN,,
Fast Computer,Lodhran,opposit Combo Plaza Lodhran,,
Mian G General store,Lodhran,Laly wali masjid main bazar Lodhran,,
Master Computer,Lodhran,opposit Old DHQ hospital Lodhran,,
Zain Mobile,Lodhran,Kehror mor lodhran,,
Farhan karyana,Lodhran,Faizabad lodhran,,
zeshan mob,Lodhran,Near Zong franchise lodhran,,
Ali K/s,Lodhran,Basti gher lodhran,,
Asif Mobile,Lodhran,Super chowk Lodhran,,
Sohail Cold corner,Lodhran,Near National bank lodhran,,
Hassan Mobile,Lodhran,Lari Adda Lodhran,,
Al Waqat Mobile,Lodhran,Lari Adda Lodhran,,
Sadat K/S,Lodhran,Jeven Wala Lodhran,,
786 mobile,Lodhran,Lari Adda Lodhran,,
Bhatti Mobile,Lodhran,Lari Adda Lodhran near saleem cycle store,,
Moon computer,Lodhran,Near Childern park lodhran,,
Hussain drink corner,Lodhran,Keror mor lodhran,,
Irfan Communication,Tando Allahyar,Near NBP MalaKand Chowk TandoJam,,
Mobi Media Communication,Takht Bhai,Haqani Plaza Malakand Road Takht Bhai,,
INAM GUL MOBILE CENTER,Takht Bhai,Sarwar Khan Market Jalala Malakand Road Jalala,,
Tayyeb Mobile zone,Batkhela,"Mekh band, batkhela Malakand",,
Khan karyana store,Palai,Main Bazar Palai post office palai Batkhela Malakand,,
Mir Bahadar Mobile Center,Dargai,Moh Bara cham Ghari usmani khel tehsil dargai distt malakand,,
farid gul panchey farosh,Batkhela,"NA, batkhela khwarh, Malakand, NA Malakand, Peshawar",,
Imran C/s,Malakand Agency,"na, Main Bazar Sakhkot Daragi, Malakand, na Malakand, Dir",,
Malakand GStore,Malakand Agency,"1, Main Bazar Dargai, Mardan, N/A Mardan, Mardan",,
Naseem Iqbal G/s,Malakand Agency,"Main Bazar Gari Usman khel Dargai Malakand, Mardan, N/A Mardan, Mardan",,
wahid gul mobile zone,Batkhela,"NA, amandara batkhela, Malakand, NA Malakand, Mardan",,
Rehman communication,Malakand Agency,"01, Village Haryan Kot Tehsil Dargai, Malakand, NA Malakand, Mardan",,
Anjum mobile zone,Batkhela,"NA, Main bazar batkhela, Malakand, NA Malakand, Peshawar",,
Hamza Customer service,Takht Bhai,Malakand road near Total Pump Sher Garh,,
Khan Jee Karyana Store,Batkhela,Shaheen Gali Btakhela Malakand,,
Kashif General Store,Batkhela,Malakand Batkhela,,
Bilal Mobile Centre,Mardan,Malakand Chowk Mardan,,
Al Rehman Mobile Zone,Attock,Bus Stand Attock City,,
Shirin Mehal Mobile,Attock,Fawara Chowk Attock City,,
Hamza Mobile,Attock,Fawara Chowk Attock City,,
AM Mobile Zone,Attock,Lunda Bazar Attock City,,
Jani Mobile,Attock,Madni Chowk Attock City,,
SHAN MOBILE,Attock,NEAR BUS STAND ATTOCK CITY,,
Khurram Mobile,Attock,Landa Bazar; attock City,,
Citizan Mobile,Attock,Bus Stand Attock City,,
Unique obile,Attock,Railway Road attock City,,
Ghosia Photo state,Attock,opposite UBL Attock City,,
Shahid Mobile,Attock,Bus Stand Attock City,,
U & S Mobile,Attock,Burq Road Attock City,,
Abdul Waris Bag Center,Attock,Committee Chowk Attock City,,
Malik Mobiles,Attock,Near Choi Road; Attock City,,
Noor Mobile,Attock,Committee Chowk Attock City,,
MZ Mobile Zone,Attock,Fawara Chowk Attock City,,
Sajid Mobile,Attock,Bus Stand Attock City,,
Ahunzada Mobile,Shabqadar,Batgram Bazar,,
Gul Communication,Matiari,Main Buss Stop Matiari,,
Abid Communication,Shahdadpur,"NA, NATIONAL HIGH WAY NEW SAEEDABAD, Matiari, NA Matiari, Sanghar",,
QALANDARI MOBILE,Tando Adam Khan,NEAR MATIARI BUSS STOP,,
Sattar Mobile Shop,Matiari,Main Buss Stop Matiari,,
SEHTA MOBILE SHOP,Shahdadpur,"NA, MAIN ROAD SAEEDABAD, Matiari, NA Matiari, Sanghar",,
Al Makkah Pco 2,Ghotki,Mathello Road Ghotki,,
Sohail Bakers...,Sarhad,Shahi Bazar Sarhad City Distt Ghotki,,
Kaleem Mart,Mir Pur Mathello,Village Peer Bux Shar Ghotki,,
DAWOOD COMMUNICATION,Ghotki,NEAR QOUMI BACHAT BANK GHOTKI,,
Bismillah Mobile Shop,Ghotki,Station road Ghotki,,
NEW MEHRAN PHOTO COLOUR LAB,Ghotki,NEAR MEEZAN BANK GHOTKI,,
Amir Pco,Ghotki,"Station Road Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Gsm Mobile Shop,Ghotki,"Rahmuwali Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Farhan Mobile,Ghotki,"NA, Old taxi stend khan Pur Mahar, Ghotki, NA Ghotki, Hyderabad G.P.O.",,
Sindh Pco,Sarhad,Shafi Abad Sarhar Ghotki,,
ALI PCO,Daharki,Village new cout talka daharki distic ghotki,,
Kartar Mobile shop,Ghotki,"na, Makai chock khan Pur Mahar, Ghotki, na Ghotki, Hyderabad G.P.O.",,
Dileep Mobile,Ghotki,"NA, Shah Pur Mahar KHAN GARH, Ghotki, NA Ghotki, Hyderabad G.P.O.",,
SHELTON BAKERS,Ghotki,SHELTON BUS STOP GHOTKI,,
Imran Pco,Mohd Pur,"National Highway Mohammad Pur Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Waheed Communication,Ghotki,"Station Road Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Akram Communication,Ghotki,Station road Ghotki,,
Bismillah Communication,Ghotki,Asmatullah Market Ghotki,,
Al Madina Pco,Ghotki,"Main Bus Stop G.T road Ghotki, Ghotki, - Ghotki, Sukkur",,
Saifi K/Store.,Ali Mahar,"Village Ali Mahar Momal Ji Mari Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Nadeem Hardware Shop,Ghotki,"1, Tando Maso Khan Ghotki, Ghotki, na Ghotki, Sukkur",,
Tariq Kiryana Store.,Ghotki,Shahi Bazar Sarhad Ghotki,,
Chachar Kiryana Store,Ghotki,"Bihan Colony Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Om Parkash Cabin House,Adal Pur,Bus Stop Adal Pu Ghotki,,
Raza Watch,Ghotki,"Station Road Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Abdul Waheed K/Store,Adilpur,"Station Road Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Haidri Pco*,Ghotki,Village Hussan Bahyo Ghotki,,
United Mobiles Shop,Ghotki,Station Road Ghotki,,
Abid Kiryana store,Ghotki,"NA, Rehmuwali Ghotki, Ghotki, NA Ghotki, Hyderabad G.P.O.",,
Zulfifar K /S,Mohd Pur,Main Bus Stop Mahesro Dist Ghotki,,
Sajid Ali Kalwar,Ghotki,"Station Road Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Satkartar Comm,Ghotki,Saen Chando ram colonydist Ghotki,,
Ijaz Mehar K/S,Ghotki,"Bihan Colony Ghotki, Sukkur, N/A Sukkur, Sukkur",,
Sangeet PCO,Ghotki,Khan pur Mahar Bus stop Near Railway Station ghotki,,
GNS MEDICAL STORE,Ghotki,LADIES MARKET GHOTKI,,
SAFDAR MINI MART,Ghotki,SAFDAR PETROL PUMP BYPASS GHOTKI,,
BHUTTO KIRYANA STORE,Ghotki,MOMAL JI MARI MATHELO TALUKA & DISTRICT GHOTKI,,
ABDUL LATIF KIRYANA STORE,Ghotki,VILLAGE ALI MAHAR PO KHAN GARH DISTRICT GHOTKI,,
ALI MOBILE SHOP,Ghotki,VILLAGE ARBAB KALADI MATHELO TALUKA & DIST: GHOTKI,,
National Communication,Moro,"na, Main Shahi Bazzar Nausharo Feroze, Noushero Feroz, na Naushahro Firoz, Nawab Shah",,
JHOLAY LAL COMMUNICATION,Moro,"NA, DARS ROAD MORO, Noushero Feroz, NA Naushahro Firoz, Nawab Shah",,
GULBAHAR COMMUNICATION,Moro,"NA, New Padidan Near National Bank, Noushero Feroz, NA Naushahro Firoz, Nawab Shah",,
TIME Mobile Communication,Moro,"Shop 1 Khera Bazar Moro, Noushero Feroz, - Naushahro Firoz, Nawab Shah",,
Zeenat Jamal Associate & Communication,Karachi,"Shop no G-274,Jilani Centre Bagh-e-Zehra Street Tower Khi",,
MANAN COMMUNICATION,Karachi,"JAMA MILIYA RAOD, BAGHE MALIR, MALIR TOWN.",,
MW COMMUNICATION,Karachi,"SHOP # 1 PLOT # 271, SURVEY 302 JAFER BAGH MODEL COLONY KAR",,
NEW BLACK & WHITE MOBILE,Lahore,PAK STREET MAIN BAZAR FAIZ BAGH SHADBAGH LAHORE,,
TANVEER MOBILE,Lahore,MAIN BAZAAR KHOKHAR ROAD BADAMI BAGH LAHORE,,
Mr. Communication,Lahore,Mian Muhammad Din Colony Baghbanpura Lahore,,
JILLA GENERAL STORE,Lahore,"CLUB CHOWK BAGHAT PURA SHADBAGH LAHORE, Lahore, N/A Lahore, Lahore G.P.O.",,
ATTA MOBILE,Lahore,Main 81 Ashraf Park New Shad Bagh,,
ABAN MOBILE,Murree,MAIN COMPANY BAGH BAZZAR NEAR SAMLI SENTURIAM MURREE RWP,,
Hassan Mobile,Bagh,"na, Main Bazar Hari Ghal Bagh, Bagh, na Bagh, Bagh (A.J.K)",,
Sony Mobile,Bagh,"na, Main Hadri Chowk Bagh, Bagh, na Bagh, Bagh (A.J.K)",,
Sungum Mobile,Bagh,"na, Mian Bazar Rehra Opposite Higher Scecondary School, Bagh, na Bagh, Bagh (A.J.K)",,
Farooq G/Str,Battagram,"NA, Nawaz Market Khan Bazar thakot, Batagram, NA Batagram, Bagh (A.J.K)",,
Magry PCO,Bagh,"na, Main Bazar Rehra, Bagh, na Bagh, Bagh (A.J.K)",,
Mashalla Mobile,Lahore,Karim Park Gol Bagh Near Mia Margoob Di Hawali,,
Sagheer General Store,Bagh,"na, Main Bazar Maloot, Bagh, na Bagh, Bagh (A.J.K)",,
BISMILLAH MOBILE SHOP,Bagh,LARI ADDA BAGH,,
Yasir Mobile,Bagh,"na, Bhonth Chowk Bagh, Bagh, na Bagh, Bagh (A.J.K)",,
Wajdan Mobile Point,Bagh,"na, Hudda Bari Bagh, Bagh, na Bagh, Bagh (A.J.K)",,
Pak Kashmir Mobile Shop,Bagh,"NA, Main Lari Adda Bagh, Bagh, NA Bagh, Bagh (A.J.K)",,
CTC Mobile Shop,Bhimber,"NA, Near Tehsil Head Quarter Ward # 2 Bhimber, Bhimber, NA Bhimber, Bagh (A.J.K)",,
Abdul Majid Communication,Sukkur,"Bagh-E-Hayat Sukkur, Sukkur, N/A Sukkur, Sukkur",,
MAJEED MOBILE,Lahore,PHATAK #3 IQBAL PARK BADAMIBAGH LAHORE,,
BISMILLAH MOBILE,Lahore,CHAA MEERA ROAD NEAR MADREESA FAIZ BAGH,,
AL REHMAN MOBILE,Lahore,NEAR TEEN TOWER QADAFI COLONY MORCHA STOP BADAMI BAGH LAHORE,,
M-Y- PHOTO &mobile-3,Lahore,"BADO PULI STOP Nizam Pura MAIN SHIEHU PURA ROAD LAHORE, Lahore, N/A Lahore, Lahore Shahdara - Bagh",,
Sohail MOBILE**,Lahore,"1, Mian bazar rachna town; Shhadra; lahore, Lahore, N/A Lahore, Lahore Shahdara - Bagh",,
Al-Mateen Mobile,Lahore,Main Shershah Road badami Bagh Lahore,,
Amir Medical Store,Lahore,Mian Muhammad Din Colony Baghbanpura Lahore,,
Welcome MOBILE%,Lahore,"BEGUM KOT Chowk, Shahdra, lhr, Lahore, N/A Lahore, Lahore Shahdara - Bagh",,
ALI MOBILE,Lahore,PAKISTAN BAZAR BAGHBANPURA,,
GOUSIA MOBILE,Lahore,MAIN BAZAR SIDDIQUIA COLONY BADAMI BAGH LHR,,
MEHER MOBILE,Lahore,MAIN BAZAR HANIF PARK BADAMI BAGH LAHORE,,
QADRI MOBILE,Lahore,MAIN BAZAR KHOKHR ROAD BADAMI BAGH LHR,,
ALI COMPUTER,Lahore,ST # 1 MAIN BAZAR HANIF PARK BADAMIBAGH LAHORE,,
FAIZI COMPUTER,Lahore,MAIN BAZAR MAKHAN PURA SHADBAGH LAHORE,,
rizwan pco **,Lahore,"H # 1 STREET 3 30 FAIZ BAGH CHAH MIRAN LAHORE, Lahore, N/A Lahore, Lahore G.P.O.",,
BUKHARI PCO,Lahore,NEAR RING ROAD KHOKHAR ROAD BADAMI BAGH LAHORE,,
Awais Mobile*/,Lahore,"1, Kala Khatai Morr Mujahid chowk shd lhr, Lahore, N/A Lahore, Lahore Shahdara - Bagh",,
Bakht Alam General Store,Sowari,Daggar Village,,
Irfan Mobile Zone,Sowari,Daggar Village,,
Abid Mobile Zone,Sowari,Main Village Daggar,,
MUGHAL MOB SHOP,Karor Laal Esan,"1, KAROR LAAL ESAN LAYYAH, Layyah, 1 Layyah, Leiah",,
HAIDRI PCO,Layyah,"1, CHUNGI NO 6 LAYYAH, Layyah, 1 Layyah, Leiah",,
HASSAN MOBILES,Layyah,"NA, Choubara Road Layyah, Layyah, NA Layyah, Leiah",,
Saleh Mobile Zone,Tando Muhammad Khan,"NA, Goth Suleman Soomro, Hyderabad, NA Tando Muhammad Khan, Hyderabad G.P.O.",,
TALHA MOBILE ZONE,Tando Muhammad Khan,"NA, TEEN BATI SHOWK, Hyderabad, NA Tando Muhammad Khan, Hyderabad G.P.O.",,
MUNEER MOBILE ZONE,Tando Muhammad Khan,"NA, OLD BUS STOP TANDO MUHAMMAD KHAN, Hyderabad, NA Tando Muhammad Khan, Hyderabad G.P.O.",,
Al Mustafa Mobile Zone,Tando Muhammad Khan,"Near Ayoubia Hotel Main Bus Stand Tando Muhammed K, Hyderabad, - Tando Muhammad Khan, Hyderabad G.P.O.",,
Mazhar Pan Shop,Tando Muhammad Khan,"Old Bus Stand TMK, Hyderabad, - Tando Muhammad Khan, Hyderabad G.P.O.",,
Noor General Store,Chakwal,"Near Main Adda Vill Bheen, Tehsil & District Chakwal",,
Babu Karyana Store,Chalwal,"NA, Vill & PO Maswal, Tehsil & District Chakwal, Chakwal, NA Chakwal, Chakwal",,
M. Abbas Genral Store,Chalwal,"NA, Faisal Colony, Talagang Road Chakwal, Chakwal, NA Chakwal, Chakwal",,
Faheem mobille,Tala Gang,"NA, MIAL, Chakwal, NA Chakwal, Chakwal",,
Ehsaan Supper General Store,Chalwal,"NA, Main Stop Mulhal Mughalan Chakwal, Chakwal, NA Chakwal, Chakwal",,
Bashir Electric Store,Chalwal,Vill Panjain Chakwal,,
Kamal Mobile,Chalwal,Opp Jinnah Public School; Jinnah Road Chakwal,,
Rehman General Store,Chalwal,"NA, Vill Mulhal Mughlan, T&D Chakwal, Chakwal, NA Chakwal, Chakwal",,
Ammar G/Store,Tala Gang,"NA, malikwal Talagang, Talagang, NA Chakwal, Chakwal",,
Bismillah Pco,Gujar Khan,"NA, Sukhoo mor chakwal road mandra, Rawalpindi, NA Rawalpindi, Rawalpindi G.P.O.",,
chaudhry karayana store,Tala Gang,"NA, malikwal, Chakwal, NA Chakwal, Chakwal",,
Muhammadi Mobile,Chalwal,Opp Sweedish College; Odharwal Chowk Chakwal,,
Ali Photo Studio,Chalwal,Tehsil Chowk Chakwal,,
Atif PCO,Chalwal,"NA, Vill Mohra Awan, Chakwal, NA Chakwal, Chakwal",,
Faisal Communication,Chakwal,"Near Girls High School Pindi Road, Bhagwal District Chakwal",,
Ali Mobile,Chalwal,"NA, Main Bazar, Near Shaheedan Wali Khangah Bhon, Chakwal, NA Chakwal, Chakwal",,
Bismillah Electronics,Chakwal,"Vill Dullah, Tehsil & District Chakwal",,
Rajput pco,Gujar Khan,"1, Bakhar Adda Chakwal Raod Mandra, Gujar Khan, N/A Rawalpindi, Gujar Khan",,
Shaheen Genral Store,Chalwal,Main Chapper Bazar Chakwal,,
MAZHAR MOBILE,Tala Gang,"SOHAIR TEH & DISTRICT CHAKWAL, Jhelum, N/A Jhelum, Jhelum",,
Bismillah Genral Store,Chakwal,Purani Sabzi Mandi Hospital Road Chakwal,,
Pinwal Cycle Store,Chalwal,Tehsil Chowk Chakwal,,
Mustafaie Computers,Chalwal,"Vill & PO Karsal, Chakwal, Jhelum, N/A Jhelum, Jhelum",,
Nadra E Sahulat,Chalwal,Millat Chowk; Chakwal,,
Ahmed PCO & Electric Store,Chalwal,Main Stop Adda Jheik; Jhelum Sohawa Road Chakwal,,
Akmal Mobile,Chakwal,Gali Kosar Pan wali Chapper Bazar Chakwal,,
Malik Mobile,Chalwal,Bhagwalia Market opp Baldia Plaza Chakwal,,
LUCKY MOBILE,Tala Gang,"NA, JABI SHAH DILAWAR, Chakwal, NA Chakwal, Chakwal",,
Computers & Mobile World,Chalwal,Main Bhon Chowk; Chakwal,,
medina electric store,Gujar Khan,"1, syed ada chakwal road, Gujar Khan, N/A Rawalpindi, Gujar Khan",,
A to Z General Store,Chalwal,"NA, Vill Karsal Chakwal, Chakwal, NA Chakwal, Chakwal",,
Al Haider PCO and General Store,Chalwal,"NA, Vill Bhon, Tesil Kalar Kahar, Distt Chakwal, Chakwal, NA Chakwal, Chakwal",,
Fancy Mobile,Chalwal,"Ameer Bhagwalia Market, Bhon Chowk Chakwal, Jhelum, N/A Jhelum, Jhelum",,
Police Welfare Shop,Chalwal,Distric Comples Chokora Chakwal,,
Ghousia Corner Genral Store,Chalwal,"NA, Mohallah Masjid Hijwery, Hospital Road Chakwal, Chakwal, NA Chakwal, Chakwal",,
Imran Karyana Store,Chalwal,"Shumali Mohallah, Behkri Road, Chakwal, Jhelum, N/A Jhelum, Jhelum",,
Anwar Genral Store,Chalwal,Thaneel Road Chakwal,,
Al Sadaat Mobile,Chalwal,"Main Adda , Village Bhone, Distric Chakwal, Jhelum, N/A Jhelum, Jhelum",,
Faisal Hardware,Tala Gang,"NA, opposite Eidgah talagang, Chakwal, NA Chakwal, Talagang",,
HUSSAIN PCO,Dina,CHAKWAL MORR SOHAWA,,
Waseem Mobile,Chalwal,"NA, Millat Chowk Thaneel Road Chakwal, Chakwal, NA Chakwal, Chakwal",,
HAIDRI G/S ***,Tala Gang,"NA, talagang, Chakwal, NA Chakwal, Chakwal",,
FAYAZ GENERAL STORE***,Tala Gang,"NA, malikwal Talagang, Talagang, NA Chakwal, Chakwal",,
Al mansoor mobile zone,Golarchi,Near madena mosque golarchi dist Badin,,
AL MADINA M/Z,Badin,WARD NO 05 MEMON COLONY TALHAR DISTRICT BADIN,,
New Gareb Nawaz Communication,Badin,Shahnawaz chok Badin,,
Meer mobile communication,Latifabad,BADIN STOP LATIFABAD HYDERABAD,,
Atif Mobile Zone,Badin,"Gharibabad Badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
CHANG 1,Talhar,Main Badin Road Talhar,,
Al Rehman Mobile zone,Badin,near bismllah bakri main golarchi road Badin,,
Noor communication,Badin,DC chowk Badin,,
Karachi comm,Badin,"Golarchi Road Badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Mehran Mz And General Store,Badin,"Cantt Road Badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Bhitai mobile zone,Badin,khoski road badin,,
gharib nawaz communication,Badin,ghariabad main chowk badin,,
star communication,Badin,kadhan main road badin,,
Sunny Communication,Hyderabad,Main Badin stop Hyderabad,,
GHOS M/Z,Talhar,Main Badin Road Talhar,,
Friendz Mobile Z One,Golarchi,"Main market of Golarchi, Thatta, - Thatta, Badin",,
Razaque Communication,Badin,"Khoski Road Badin, Baden, - Badin, Badin",,
Razzaq communication,Badin,Quaid Azam Road Badin,,
Al Raheem Mobile Zone,Matli,main Badin Bus Stop Talhar,,
Bhitai M.Z,Gulab Largari,"1, Goth Ghulab laghari District badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Mehran mz,Shadilarg,"van stope shadi larj badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Shahnawaz Commnication,Khorwah,"NA, Near Pso Perol Pump Khorwa, Baden, NA Badin, Badin",,
Sada Bahar Mobile Zone,Kario Ghanwar,"Main Road Kario Gonwar, Baden, - Badin, Badin",,
Sameer com,Badin,"golarchi road badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
AMIR M/S,Matli,Main Badin Road Talhar,,
MALIK ASIF COMM,Matli,Main Badin Road Talhar,,
SHAHZAD G/S,Talhar,Main Badin Road Talhar,,
SHAHID IQBAL,Talhar,Main Badin Road Talhar,,
Bismillah com,Badin,"D.co chowk badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
SR Whole Seller,Badin,"golarghi road badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Muskan mz,Badin,"Serani Road Serani Bus Stope Badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Ahsan Autos,Badin,"Khoski Road Badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Al Aziz comm,Badin,"Near Highway Colony Hyd Road Badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Teeerat M.Z,Ghulab Laghari,"GOTH GHULAB LAGHARI BADIN, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Jibran mz,Badin,"shahbaz road badin, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Nisar Mz,Nindo,"badin raod nindo city, Hyderabad, N/A Hyderabad, Hyderabad G.P.O.",,
Naveed communication,Badin,shahnawaz chowk badin,,
Nasir mobile zone,Badin,Gharibabad Badin,,
kashif mobile zone,Badin,Cant road badin,,
kamran mobile zone,Badin,near UBL bank Badin,,
muhammed hassan communication,Badin,kadhan road bas stop badin,,
Afzal communication,Badin,near caltex pump hyd road badin,,
Hafiz mobile center,Sarai Naurang,MOHALLA ZARGARAN SERAI NAURANG LAKKI MARWAT,,
Hameed Mobile Zone,Laki Marwat,Taja Zai Adda Lakki Marwat,,
